NOAA
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
      12.0000      2009.00      165.914
      12.0000      2009.00      145.853
      12.0000      2009.00      131.256
      2.00000      2010.00      126.711
      3.00000      2010.00      126.362
      3.00000      2010.00      169.539
      3.00000      2010.00      89.6740
      4.00000      2010.00      203.225
      4.00000      2010.00      238.461
      4.00000      2010.00      150.595
      4.00000      2010.00      141.416
      5.00000      2010.00      302.111
      5.00000      2010.00      180.589
      5.00000      2010.00      151.700
      6.00000      2010.00      322.809
      6.00000      2010.00      214.843
      6.00000      2010.00      169.775
      7.00000      2010.00      289.673
      7.00000      2010.00      247.839
      7.00000      2010.00      219.168
          NaN          NaN          NaN
      8.00000      2010.00      237.303
      8.00000      2010.00      289.930
      8.00000      2010.00      256.901
      10.0000      2010.00      338.399
      10.0000      2010.00      318.236
          NaN          NaN          NaN
      11.0000      2010.00      315.748
      11.0000      2010.00      294.582
      12.0000      2010.00      320.822
      12.0000      2010.00      273.157
      12.0000      2010.00      204.579
      1.00000      2011.00      145.222
          NaN          NaN          NaN
      1.00000      2011.00      458.609
      2.00000      2011.00      137.605
      2.00000      2011.00      106.232
      3.00000      2011.00      112.180
      3.00000      2011.00      129.708
      3.00000      2011.00      122.629
      4.00000      2011.00      175.655
      4.00000      2011.00      144.512
      5.00000      2011.00      175.488
      5.00000      2011.00      170.071
      5.00000      2011.00      237.773
      5.00000      2011.00      170.581
      5.00000      2011.00      181.220
      5.00000      2011.00      392.109
      6.00000      2011.00      192.476
      6.00000      2011.00      201.627
      7.00000      2011.00      308.630
      7.00000      2011.00      216.478
      8.00000      2011.00      270.880
      8.00000      2011.00      258.465
      9.00000      2011.00      259.594
      9.00000      2011.00      279.443
      9.00000      2011.00      262.361
      10.0000      2011.00      264.761
      10.0000      2011.00      252.652
      11.0000      2011.00      221.363
      11.0000      2011.00      216.483
      11.0000      2011.00      214.857
      11.0000      2011.00      202.198
      11.0000      2011.00      293.099
      11.0000      2011.00      215.055
      12.0000      2011.00      173.890
      12.0000      2011.00      188.132
      1.00000      2012.00      184.835
      1.00000      2012.00      142.626
      1.00000      2012.00      208.530
      1.00000      2012.00      123.007
      2.00000      2012.00      109.599
